protocol,throughput_mbps,mean_rtt_ms,p90_rtt_ms,p99_rtt_ms,std_rtt_ms,loss_rate,retx_rate,flow_count,app_type,network_load,data_source,best_protocol
vegas,3.9826,65.5402,233.8459,234.5895,86.1437,0.091074,0.095449,36,io,0.96,ns2,vegas
vegas,3.6388,52.642,302.4533,323.1364,87.9385,0.082414,0.106115,29,io,0.94,ns2,vegas
vegas,4.6745,47.0026,240.1218,224.2226,86.6317,0.09977,0.076481,45,io,0.78,ns2,vegas
vegas,3.7141,61.1192,257.7811,323.3735,81.5914,0.086646,0.071994,33,streaming,0.86,ns2,vegas
vegas,3.6926,48.0652,287.938,293.1263,70.676,0.10639,0.0874,47,streaming,0.71,ns2,vegas
vegas,5.3906,53.3021,209.5817,217.6427,80.8132,0.064296,0.056143,46,streaming,0.19,ns2,vegas
vegas,4.8093,54.0498,246.8604,240.6018,82.8704,0.101114,0.061162,9,streaming,0.58,ns2,vegas
vegas,4.2149,43.3954,205.7957,272.5852,73.707,0.073298,0.063781,43,sort,0.49,ns2,vegas
vegas,3.8573,61.2549,287.9437,232.0646,85.2966,0.072566,0.095836,23,streaming,0.59,ns2,vegas
vegas,4.4272,46.679,228.0638,208.4921,82.8751,0.088311,0.084917,42,sort,0.17,ns2,vegas
vegas,4.6134,43.0676,237.9089,222.7472,90.583,0.07059,0.063143,26,io,0.52,ns2,vegas
vegas,4.4741,48.9622,274.134,311.0224,81.3075,0.114798,0.103469,7,sort,0.93,ns2,vegas
vegas,5.2526,51.8587,246.3897,205.0158,80.9518,0.117679,0.064024,7,streaming,0.41,ns2,vegas
vegas,4.8627,49.2183,215.2998,209.1658,89.4901,0.110987,0.049339,8,io,0.19,ns2,vegas
vegas,5.0254,51.5262,229.7547,238.7175,80.9824,0.061802,0.078386,49,streaming,0.12,ns2,vegas
vegas,4.6906,40.8712,217.239,258.9801,93.2871,0.080174,0.056863,32,sort,0.21,ns2,vegas
vegas,3.52,59.9738,247.7794,305.1532,90.5918,0.126633,0.089669,5,streaming,0.93,ns2,vegas
vegas,4.3809,48.7374,235.319,245.3369,66.4248,0.096935,0.093174,20,streaming,0.89,ns2,vegas
vegas,3.9708,58.7467,241.8339,241.9212,72.3328,0.112566,0.087487,27,streaming,1.0,ns2,vegas
vegas,3.837,53.705,260.2186,283.8593,90.0377,0.090678,0.1059,25,streaming,0.91,ns2,vegas
vegas,3.5285,51.9926,251.8176,308.3326,79.0857,0.076176,0.101741,38,sort,0.73,ns2,vegas
vegas,4.7532,41.9517,248.086,258.2891,66.2002,0.075652,0.06938,34,sort,0.31,ns2,vegas
vegas,3.8635,48.7499,254.8238,270.6482,88.8419,0.081487,0.075329,44,streaming,0.96,ns2,vegas
vegas,5.0486,48.6013,200.4079,218.5567,70.4509,0.090069,0.054971,24,streaming,0.45,ns2,vegas
vegas,5.7263,52.5204,236.1826,207.6199,88.8699,0.072715,0.078149,18,io,0.13,ns2,vegas
vegas,4.3874,58.2445,298.556,296.3933,91.7429,0.119056,0.097974,40,io,0.78,ns2,vegas
vegas,5.1606,46.8261,282.0898,247.5125,77.3011,0.106312,0.087295,21,sort,0.45,ns2,vegas
vegas,4.6991,56.0625,203.9076,263.2572,73.2056,0.097898,0.06103,20,io,0.25,ns2,vegas
vegas,3.8097,53.8343,275.5542,256.3356,84.0364,0.121253,0.098388,43,io,0.79,ns2,vegas
vegas,5.1039,42.5265,196.6831,193.7986,78.4138,0.081188,0.066023,27,io,0.11,ns2,vegas
vegas,3.9164,43.6881,284.361,230.2567,82.6372,0.085504,0.056855,16,sort,0.53,ns2,vegas
vegas,4.2336,48.7642,208.2995,207.9205,90.1026,0.098992,0.060801,46,io,0.33,ns2,vegas
vegas,4.9595,44.7813,202.1334,224.8704,71.6963,0.107779,0.087863,21,sort,0.13,ns2,vegas
vegas,5.0537,38.0058,194.376,188.3062,79.6789,0.064677,0.050297,18,io,0.11,ns2,vegas
vegas,5.0875,53.024,199.0313,233.634,73.2738,0.065933,0.078526,28,io,0.39,ns2,vegas
vegas,5.1831,47.6823,273.6797,222.8836,66.0654,0.085213,0.064731,14,io,0.4,ns2,vegas
vegas,3.3525,51.9445,255.6033,301.1526,86.4059,0.125671,0.096896,18,streaming,0.92,ns2,vegas
vegas,3.7254,54.6699,228.7644,287.3852,67.4184,0.069913,0.094516,19,sort,0.44,ns2,vegas
vegas,4.4577,57.6564,254.9342,221.4096,90.3098,0.116163,0.083892,47,sort,0.61,ns2,vegas
vegas,4.024,46.7893,255.2178,290.8853,74.5785,0.11486,0.100231,19,io,0.57,ns2,vegas
vegas,5.131,55.2221,239.2735,289.9275,76.9031,0.071544,0.079313,9,sort,0.51,ns2,vegas
vegas,3.8839,52.3383,302.2867,252.2602,88.8603,0.138771,0.10787,20,sort,0.92,ns2,vegas
vegas,4.2881,59.4632,275.3595,299.3236,74.9473,0.080138,0.07861,37,io,0.8,ns2,vegas
vegas,3.8367,66.9787,248.1625,251.1979,78.1661,0.087303,0.083034,40,sort,0.98,ns2,vegas
vegas,4.4617,47.7631,217.1378,259.4763,84.9182,0.132311,0.063759,38,io,0.74,ns2,vegas
vegas,3.6916,56.0758,280.404,301.5732,68.5797,0.133369,0.106743,42,io,0.93,ns2,vegas
vegas,4.9577,44.9883,276.1873,245.8022,78.0181,0.094228,0.077338,32,streaming,0.65,ns2,vegas
vegas,4.922,53.4613,251.9312,245.418,88.6395,0.091893,0.05785,5,io,0.36,ns2,vegas
vegas,4.4983,52.5917,236.5216,227.8457,85.8477,0.085982,0.092271,19,io,0.63,ns2,vegas
vegas,3.8326,49.786,236.0056,239.2036,91.7279,0.079854,0.068231,16,io,0.37,ns2,vegas
vegas,4.3019,63.5311,325.7387,253.0084,80.0279,0.113442,0.092855,11,streaming,0.96,ns2,vegas
vegas,3.8997,46.0109,231.5975,274.9741,73.4281,0.116069,0.096023,11,streaming,0.41,ns2,vegas
vegas,3.5854,49.6662,279.9314,281.0681,70.0053,0.114047,0.062361,39,sort,0.93,ns2,vegas
vegas,3.5325,59.0243,206.6707,226.9733,92.1217,0.101845,0.089021,38,streaming,0.58,ns2,vegas
vegas,4.4619,40.3948,238.7066,254.7056,77.8896,0.083547,0.059765,13,io,0.21,ns2,vegas
vegas,4.0676,69.0037,309.6666,309.6907,71.5386,0.081465,0.069498,26,sort,0.99,ns2,vegas
vegas,4.9962,52.2079,196.7869,253.0435,90.7044,0.065861,0.055404,50,sort,0.35,ns2,vegas
vegas,3.5756,57.4447,298.3431,283.5684,92.3328,0.112218,0.07069,42,io,0.81,ns2,vegas
vegas,4.7585,46.2807,209.0051,271.2462,86.1632,0.08145,0.061382,10,streaming,0.44,ns2,vegas
vegas,4.2121,48.1054,233.8151,288.2946,71.141,0.087584,0.082575,21,sort,0.96,ns2,vegas
vegas,4.3361,56.4624,252.8843,273.9965,70.3261,0.087722,0.066914,23,sort,0.65,ns2,vegas
vegas,4.5927,52.4501,244.7097,261.2633,67.936,0.077593,0.099372,23,io,0.7,ns2,vegas
vegas,4.1468,54.1619,208.4576,243.5552,74.2987,0.072828,0.084814,50,io,0.48,ns2,vegas
vegas,5.3897,53.3339,231.043,242.6512,66.0026,0.075207,0.05795,31,io,0.22,ns2,vegas
vegas,4.4926,43.0485,209.3039,217.4758,76.5813,0.106492,0.058802,19,io,0.15,ns2,vegas
vegas,4.2088,48.4626,242.9859,212.4868,71.0739,0.099786,0.0942,44,streaming,0.41,ns2,vegas
vegas,4.368,44.498,274.6747,287.5783,67.7563,0.111922,0.099465,40,streaming,0.65,ns2,vegas
vegas,4.9309,43.933,194.8253,195.3425,80.5018,0.104143,0.057396,15,streaming,0.16,ns2,vegas
vegas,3.7844,59.0701,249.2498,230.5181,89.3656,0.123844,0.087292,37,io,0.92,ns2,vegas
vegas,3.7183,46.8895,199.2722,256.8105,84.8616,0.067878,0.086697,29,io,0.46,ns2,vegas
vegas,4.638,61.7907,290.7715,222.331,79.6094,0.113132,0.091916,6,streaming,0.69,ns2,vegas
vegas,5.1693,39.7586,233.1492,242.2243,70.7329,0.089566,0.059787,25,sort,0.11,ns2,vegas
vegas,3.6658,47.0077,216.0211,225.7524,83.9454,0.093186,0.06635,10,sort,0.48,ns2,vegas
vegas,4.7819,48.1001,262.3482,236.074,72.173,0.063689,0.071602,30,io,0.3,ns2,vegas
vegas,4.1636,57.5763,284.727,234.1187,87.2404,0.105102,0.08563,11,sort,0.96,ns2,vegas
vegas,3.6379,56.7963,218.0684,267.311,71.1163,0.127204,0.084936,10,io,0.68,ns2,vegas
vegas,5.3686,47.7077,251.0107,249.4692,66.8601,0.087313,0.066419,26,sort,0.23,ns2,vegas
vegas,3.7246,58.2216,259.8816,225.4223,84.9282,0.121529,0.09923,39,streaming,0.85,ns2,vegas
vegas,3.9211,51.5244,245.5145,256.8688,86.3385,0.110355,0.097028,32,sort,0.55,ns2,vegas
vegas,3.5624,45.3952,262.0364,229.1482,70.8212,0.124588,0.062665,32,io,0.73,ns2,vegas
vegas,4.8063,52.0101,269.1695,256.1685,76.6021,0.085009,0.074454,23,sort,0.55,ns2,vegas
vegas,3.7544,51.8013,298.3191,272.9178,69.9221,0.089631,0.091138,44,sort,0.75,ns2,vegas
vegas,3.892,53.3366,273.2608,326.7742,91.7004,0.122885,0.1052,13,io,0.96,ns2,vegas
vegas,5.3189,39.2151,218.3396,200.6667,67.0923,0.113482,0.062616,17,sort,0.25,ns2,vegas
vegas,4.7732,45.1566,191.3974,229.184,69.6505,0.081096,0.073801,19,streaming,0.28,ns2,vegas
vegas,5.2168,46.0241,264.1491,273.474,81.8973,0.081993,0.079794,30,streaming,0.41,ns2,vegas
vegas,3.9429,61.6174,233.5955,245.7823,86.0802,0.093722,0.074094,11,sort,0.94,ns2,vegas
vegas,4.969,51.5018,208.6163,248.7701,82.1176,0.075447,0.082515,44,sort,0.21,ns2,vegas
vegas,3.7152,44.7979,233.0731,236.2126,91.771,0.10808,0.063577,35,io,0.7,ns2,vegas
vegas,3.3392,67.2279,236.3231,307.8735,77.346,0.104735,0.075139,12,io,0.89,ns2,vegas
vegas,4.4441,46.6921,228.1183,218.8648,80.1094,0.091896,0.088789,18,io,0.32,ns2,vegas
vegas,4.3292,63.0402,310.8497,288.5741,79.1969,0.127368,0.096497,40,sort,0.96,ns2,vegas
vegas,3.7026,47.9313,260.0959,275.298,84.3457,0.121803,0.070978,40,sort,0.91,ns2,vegas
vegas,3.7711,50.8571,296.0855,228.3794,77.8231,0.108208,0.059952,24,streaming,0.89,ns2,vegas
vegas,5.2132,49.9847,194.6856,221.0606,83.6927,0.100389,0.069502,49,io,0.4,ns2,vegas
vegas,4.3001,64.3647,290.4519,299.9873,91.7145,0.132387,0.088046,36,io,0.73,ns2,vegas
vegas,5.3794,52.082,250.8492,192.0187,65.999,0.109457,0.056079,16,sort,0.26,ns2,vegas
vegas,3.3553,64.2442,233.9756,270.8326,85.506,0.094416,0.103261,22,streaming,0.88,ns2,vegas
vegas,4.0488,64.0937,262.336,302.283,90.916,0.135516,0.070154,42,streaming,0.99,ns2,vegas
vegas,4.1156,64.1164,252.5094,299.2249,84.3343,0.075774,0.09803,37,io,0.75,ns2,vegas
vegas,4.0693,46.3451,205.5882,203.3337,79.6368,0.070459,0.080513,5,io,0.23,ns2,vegas
vegas,4.3174,46.7931,240.3725,256.1477,81.3742,0.08991,0.056624,10,sort,0.38,ns2,vegas
vegas,4.2033,49.3399,263.723,252.4215,87.742,0.073515,0.065483,10,streaming,0.26,ns2,vegas
vegas,3.6652,61.2464,315.1723,313.597,86.5594,0.121767,0.075544,29,streaming,0.89,ns2,vegas
vegas,3.7765,56.4774,252.82,298.156,72.9795,0.0838,0.105326,21,streaming,0.74,ns2,vegas
vegas,3.5108,52.1613,247.3948,291.3137,80.1397,0.122126,0.090728,15,io,0.73,ns2,vegas
vegas,4.744,46.3899,193.8248,236.6875,75.1003,0.100616,0.079897,18,sort,0.13,ns2,vegas
vegas,4.6044,54.4731,217.1079,242.629,71.2033,0.077121,0.063594,12,sort,0.41,ns2,vegas
vegas,3.8216,45.7446,256.2535,241.7374,75.987,0.102553,0.05612,49,sort,0.57,ns2,vegas
vegas,5.4942,38.4196,214.4965,211.7017,83.7117,0.065762,0.086368,24,io,0.19,ns2,vegas
vegas,4.2178,39.4195,250.1834,225.9634,81.654,0.084789,0.066322,20,sort,0.25,ns2,vegas
vegas,4.8032,48.5467,222.745,196.528,91.755,0.07609,0.091306,37,io,0.33,ns2,vegas
vegas,5.3103,54.5019,213.559,187.5105,79.8296,0.108797,0.085548,49,io,0.2,ns2,vegas
vegas,4.5051,59.8586,240.3873,298.2499,87.7372,0.079278,0.065324,14,streaming,0.95,ns2,vegas
vegas,3.8629,55.6203,281.9707,242.6646,70.0973,0.092469,0.067807,18,io,0.82,ns2,vegas
vegas,4.0062,54.7373,272.8409,236.2309,78.8321,0.086238,0.074746,48,sort,0.49,ns2,vegas
vegas,5.129,53.7814,268.321,262.6017,87.0072,0.07117,0.05841,13,streaming,0.45,ns2,vegas
vegas,5.0897,56.7165,260.3974,238.5416,76.4431,0.07002,0.074864,42,io,0.46,ns2,vegas
vegas,4.3892,41.2616,204.9404,219.9992,65.2194,0.08954,0.063479,9,sort,0.12,ns2,vegas
vegas,4.173,45.3564,238.2279,223.2371,76.1632,0.081226,0.063575,24,streaming,0.68,ns2,vegas
vegas,3.7176,59.0765,232.9712,214.8441,84.6976,0.112796,0.073582,10,io,0.45,ns2,vegas
vegas,3.8718,56.6249,262.6824,199.0724,74.3022,0.096969,0.06908,34,sort,0.41,ns2,vegas
vegas,5.8059,43.8473,235.8946,203.5945,72.5746,0.091003,0.07157,33,sort,0.11,ns2,vegas
vegas,4.6642,58.725,288.981,216.6837,70.291,0.092405,0.089517,48,io,0.55,ns2,vegas
vegas,4.5954,53.6322,226.3986,199.2649,88.4315,0.09768,0.066897,8,streaming,0.17,ns2,vegas
vegas,3.7765,51.5942,233.1227,284.6431,84.8135,0.081698,0.06928,23,streaming,0.52,ns2,vegas
vegas,4.1086,49.4856,250.9198,222.9106,74.4626,0.112143,0.087714,27,streaming,0.79,ns2,vegas
vegas,4.4307,50.4723,223.0728,228.4861,85.9694,0.111026,0.07886,22,sort,0.76,ns2,vegas
vegas,4.828,45.4745,264.5597,270.59,86.1382,0.094122,0.072395,9,io,0.41,ns2,vegas
vegas,3.9701,58.3255,247.0208,272.9923,76.1015,0.118817,0.05514,45,streaming,0.39,ns2,vegas
vegas,3.9234,49.3166,286.4613,289.6798,86.4243,0.077083,0.102898,12,io,0.77,ns2,vegas
vegas,3.6779,52.28,267.3544,305.8491,72.1484,0.122957,0.077111,35,sort,0.81,ns2,vegas
vegas,4.3135,51.5153,202.2418,232.6718,66.4827,0.083942,0.057827,23,io,0.29,ns2,vegas
vegas,4.1201,54.1541,245.5785,217.7907,78.4057,0.106957,0.078771,11,io,0.35,ns2,vegas
vegas,5.0312,43.5308,237.947,252.4473,82.6082,0.087545,0.06832,43,streaming,0.3,ns2,vegas
vegas,4.4946,50.9709,222.7276,225.1004,88.7117,0.073192,0.089756,36,io,0.4,ns2,vegas
vegas,4.1365,46.3266,220.075,245.9937,81.5208,0.066779,0.070923,27,sort,0.29,ns2,vegas
vegas,5.7338,44.1982,202.848,208.7416,84.4734,0.061684,0.073904,15,sort,0.17,ns2,vegas
vegas,4.0935,63.5797,211.297,304.4097,81.0953,0.099409,0.067242,39,sort,0.66,ns2,vegas
vegas,5.5776,40.7632,214.5657,203.7029,68.3394,0.07633,0.085201,30,sort,0.22,ns2,vegas
vegas,4.6566,51.4614,259.6338,239.0021,75.5654,0.075,0.096742,45,io,0.6,ns2,vegas
vegas,4.0497,56.6124,238.3687,260.4408,86.829,0.090388,0.104076,15,io,0.79,ns2,vegas
vegas,3.7557,47.7279,307.4011,306.7126,83.9494,0.119537,0.065389,42,streaming,0.93,ns2,vegas
vegas,4.0268,57.0854,268.2575,228.1902,82.9116,0.131003,0.085476,31,io,0.69,ns2,vegas
vegas,4.0284,51.4127,288.7114,300.375,92.409,0.077259,0.091876,46,io,0.95,ns2,vegas
vegas,5.0496,57.1013,210.502,232.9306,90.2002,0.075645,0.094878,17,sort,0.45,ns2,vegas
vegas,3.8359,41.3732,241.9194,236.4607,84.7357,0.089119,0.062362,16,io,0.39,ns2,vegas
vegas,4.0404,65.3303,312.2881,321.9438,91.1796,0.092416,0.098927,9,sort,0.98,ns2,vegas
vegas,5.3076,43.9233,216.4303,216.7892,76.1989,0.098529,0.085879,50,streaming,0.11,ns2,vegas
vegas,4.723,55.5057,252.2828,210.5585,78.9312,0.110921,0.068433,30,sort,0.58,ns2,vegas
vegas,4.3656,54.0862,289.903,275.3757,83.7617,0.100885,0.065301,14,sort,0.85,ns2,vegas
vegas,4.3321,49.067,237.5233,266.3561,74.8976,0.131874,0.099543,18,sort,0.86,ns2,vegas
vegas,4.8564,41.4932,264.9908,235.5471,72.1763,0.07773,0.063723,33,io,0.34,ns2,vegas
vegas,4.8602,51.161,244.0999,263.3777,69.4093,0.080779,0.061629,28,io,0.4,ns2,vegas
vegas,3.9379,61.6927,220.4815,268.7232,78.7732,0.094978,0.069125,49,sort,0.61,ns2,vegas
vegas,4.4428,45.1893,233.9084,188.7018,71.2302,0.077043,0.073431,21,sort,0.22,ns2,vegas
vegas,4.8897,59.3989,230.1889,253.3257,70.0498,0.084653,0.059281,37,sort,0.43,ns2,vegas
vegas,4.3622,57.2377,247.1465,271.176,78.9668,0.091068,0.068259,47,io,0.38,ns2,vegas
vegas,3.4913,52.2534,241.4354,292.6965,86.0259,0.083552,0.070861,36,io,0.95,ns2,vegas
vegas,5.0267,57.9528,274.4897,274.2884,80.1705,0.080079,0.062877,47,sort,0.51,ns2,vegas
vegas,4.2331,42.9559,182.6503,224.8607,80.4748,0.097072,0.083004,8,sort,0.13,ns2,vegas
vegas,3.9993,46.9583,264.3543,265.1243,83.7954,0.080796,0.084991,34,sort,0.5,ns2,vegas
vegas,4.34,43.9454,245.6195,249.6535,91.4253,0.110088,0.055202,24,sort,0.26,ns2,vegas
vegas,4.4614,50.4139,216.0401,189.9943,90.4002,0.062375,0.08018,9,streaming,0.15,ns2,vegas
vegas,4.6107,47.6664,194.5699,239.2545,82.2928,0.078397,0.050301,32,streaming,0.28,ns2,vegas
vegas,4.261,56.1633,285.0418,285.3199,83.3412,0.122551,0.110114,21,streaming,0.88,ns2,vegas
vegas,3.7227,58.4373,247.5446,267.4034,73.293,0.11241,0.071015,39,sort,0.78,ns2,vegas
vegas,4.9471,48.7527,240.6706,201.9364,86.8228,0.073027,0.050814,37,io,0.32,ns2,vegas
vegas,3.8666,56.6432,260.0826,213.2251,89.8391,0.086886,0.085377,16,streaming,0.52,ns2,vegas
vegas,5.1714,42.9787,226.7282,216.081,80.3502,0.067646,0.06252,44,streaming,0.27,ns2,vegas
vegas,4.1104,42.2689,249.9134,256.4675,89.5623,0.095281,0.056792,38,sort,0.29,ns2,vegas
vegas,3.9766,57.1302,301.1215,256.1865,72.695,0.137557,0.104814,28,sort,0.98,ns2,vegas
vegas,5.1767,52.9163,208.7945,212.3107,81.2912,0.101476,0.049328,30,io,0.23,ns2,vegas
vegas,4.6554,51.1386,255.0679,243.4713,65.7313,0.095836,0.056355,50,io,0.15,ns2,vegas
vegas,3.84,47.5783,221.1863,240.4424,86.3193,0.106677,0.077524,33,io,0.33,ns2,vegas
vegas,3.3524,50.2012,292.083,319.5465,82.1397,0.134716,0.107501,47,streaming,0.87,ns2,vegas
vegas,4.4445,46.6933,248.9341,233.4546,68.0764,0.101826,0.065064,28,sort,0.45,ns2,vegas
vegas,3.7939,44.5672,264.4688,231.8028,87.3559,0.090179,0.060183,14,io,0.49,ns2,vegas
vegas,3.7761,45.5535,229.675,264.6065,86.9995,0.084877,0.08076,23,sort,0.63,ns2,vegas
vegas,4.5303,46.3421,286.1414,284.6896,74.1572,0.123243,0.101116,33,streaming,0.72,ns2,vegas
vegas,3.6062,55.0141,259.3771,252.1505,84.564,0.115736,0.070381,6,streaming,0.77,ns2,vegas
vegas,4.6323,45.543,222.5641,190.9641,80.2929,0.10938,0.070643,6,sort,0.23,ns2,vegas
vegas,4.9627,60.3199,235.7561,259.9476,73.2612,0.088704,0.058352,9,streaming,0.61,ns2,vegas
vegas,4.688,53.7857,278.4319,288.3264,67.6841,0.123511,0.08403,17,sort,0.61,ns2,vegas
vegas,3.9567,51.3205,259.1932,305.8775,86.317,0.112731,0.061527,46,sort,0.78,ns2,vegas
vegas,4.2879,57.0296,281.2027,250.853,65.7886,0.10325,0.05564,29,io,0.62,ns2,vegas
vegas,4.6469,39.8715,243.2334,226.563,87.1423,0.086152,0.07384,17,streaming,0.12,ns2,vegas
vegas,4.666,63.8793,285.0168,277.2313,70.5774,0.081803,0.073415,11,sort,0.79,ns2,vegas
vegas,5.7587,38.0482,186.7013,207.893,67.1558,0.103301,0.08499,47,sort,0.12,ns2,vegas
vegas,4.1251,56.7619,206.1221,267.6909,87.273,0.064027,0.087702,33,io,0.29,ns2,vegas
vegas,3.9945,53.2189,250.5348,202.8138,66.5821,0.083876,0.057072,29,io,0.21,ns2,vegas
vegas,3.6128,47.2305,290.4898,278.6964,68.6562,0.114364,0.061224,36,streaming,0.63,ns2,vegas
vegas,4.4346,51.9801,233.8216,315.1343,88.0583,0.094441,0.070377,12,io,0.77,ns2,vegas
vegas,3.1878,64.8105,266.3181,317.9312,75.3224,0.137216,0.104098,32,streaming,0.95,ns2,vegas
vegas,3.5972,68.9394,234.9082,296.2396,76.324,0.106402,0.110062,22,sort,0.95,ns2,vegas
vegas,3.4124,62.4348,231.886,220.2709,80.0132,0.080629,0.08077,7,io,0.76,ns2,vegas
vegas,5.544,48.9066,208.4575,216.0326,69.6799,0.06882,0.086463,14,streaming,0.16,ns2,vegas
vegas,3.6025,63.2429,226.0941,235.6703,79.4104,0.091113,0.088691,21,sort,0.77,ns2,vegas
vegas,4.6249,50.6788,290.7599,216.4769,90.1252,0.124769,0.058211,29,streaming,0.66,ns2,vegas
vegas,4.0831,49.0715,218.3535,308.3408,67.8098,0.134054,0.063657,35,sort,0.79,ns2,vegas
vegas,4.9327,52.4724,212.6124,258.947,83.3962,0.085101,0.075361,21,io,0.52,ns2,vegas
vegas,4.8709,54.9109,236.45,194.2991,79.2744,0.10473,0.072886,13,sort,0.22,ns2,vegas
vegas,5.1937,42.164,241.8857,253.7088,85.697,0.07795,0.07668,20,streaming,0.3,ns2,vegas
vegas,5.0666,44.9253,246.1066,230.1066,82.078,0.090571,0.092717,22,streaming,0.3,ns2,vegas
vegas,3.8062,53.2873,230.1244,291.9187,89.5163,0.118779,0.097596,45,streaming,0.78,ns2,vegas
vegas,5.7822,37.8904,227.6132,248.1008,71.9789,0.079813,0.048125,35,streaming,0.14,ns2,vegas
vegas,3.8577,59.027,288.039,242.624,93.5779,0.093819,0.066234,33,io,0.54,ns2,vegas
vegas,5.0871,47.2454,209.1915,267.0996,70.505,0.078778,0.085218,40,io,0.21,ns2,vegas
vegas,4.6505,48.7033,245.7822,209.7709,75.6297,0.103839,0.09788,13,streaming,0.51,ns2,vegas
vegas,5.4256,40.3086,237.6443,194.813,75.1204,0.084052,0.071425,10,io,0.19,ns2,vegas
vegas,3.4144,65.5045,316.2425,284.2804,69.2286,0.120626,0.101481,17,sort,0.97,ns2,vegas
vegas,4.1177,61.0868,268.2986,270.4772,66.5186,0.104871,0.084208,49,io,0.76,ns2,vegas
vegas,3.4103,51.2505,294.171,295.36,89.7507,0.090481,0.108989,50,sort,0.95,ns2,vegas
vegas,4.64,42.375,187.9532,267.464,76.644,0.082129,0.071274,31,sort,0.24,ns2,vegas
vegas,3.6754,62.2548,252.9546,235.4167,85.4416,0.117608,0.07053,44,io,0.9,ns2,vegas
vegas,3.5616,51.7608,220.4412,287.7864,87.0511,0.11736,0.100734,20,streaming,0.63,ns2,vegas
vegas,4.7002,48.7169,213.263,273.8754,67.192,0.120075,0.065071,30,streaming,0.45,ns2,vegas
vegas,4.9666,49.9158,198.6709,197.4158,73.0559,0.078072,0.075386,38,sort,0.21,ns2,vegas
vegas,5.0089,51.3844,211.9942,233.9252,88.7006,0.094228,0.078418,14,streaming,0.38,ns2,vegas
vegas,4.6183,42.4353,256.9436,213.3549,90.6714,0.065758,0.067148,42,sort,0.16,ns2,vegas
vegas,5.0827,52.6656,246.0694,206.8058,68.1225,0.114574,0.074961,43,sort,0.25,ns2,vegas
vegas,4.4733,60.752,303.9849,322.5741,77.2392,0.115061,0.103632,22,streaming,0.88,ns2,vegas
vegas,3.6494,51.9394,270.4201,267.0245,89.1028,0.13632,0.0634,11,sort,0.86,ns2,vegas
vegas,3.723,55.0855,269.4541,281.9079,68.1487,0.119488,0.092037,40,io,0.74,ns2,vegas
vegas,4.0208,54.1627,293.2623,248.3818,82.3892,0.105081,0.093789,11,sort,0.65,ns2,vegas
vegas,4.9589,48.3136,259.4102,276.4836,82.4506,0.117513,0.089409,7,streaming,0.62,ns2,vegas
vegas,5.0937,51.4115,238.7456,279.7421,88.4408,0.099944,0.086616,47,io,0.41,ns2,vegas
vegas,4.0003,48.0353,318.0365,239.0856,91.517,0.126859,0.097732,21,streaming,0.92,ns2,vegas
vegas,4.2535,58.8093,216.0458,237.5116,66.5416,0.090761,0.096417,21,sort,0.42,ns2,vegas
vegas,3.623,61.4129,269.0523,252.4691,76.6569,0.094261,0.098647,36,streaming,0.79,ns2,vegas
vegas,3.7477,57.9802,300.0948,321.9694,74.2309,0.093627,0.105846,10,io,0.87,ns2,vegas
vegas,4.356,56.9831,280.2112,233.5295,89.6659,0.099658,0.072563,33,io,0.68,ns2,vegas
vegas,4.5643,54.122,235.084,286.9136,91.1782,0.119986,0.088804,40,streaming,0.91,ns2,vegas
vegas,4.4785,44.6668,212.7344,273.497,91.3461,0.107238,0.094652,14,io,0.58,ns2,vegas
vegas,3.887,47.8949,250.1204,299.0883,86.2411,0.12535,0.096452,44,sort,0.74,ns2,vegas
vegas,3.9879,47.9097,280.9247,232.9148,69.6092,0.12766,0.056425,19,streaming,0.61,ns2,vegas
vegas,3.6156,51.2696,283.2489,246.1936,65.5292,0.089191,0.060075,44,streaming,0.85,ns2,vegas
vegas,4.225,52.9,251.5854,242.5058,89.4349,0.100915,0.082874,29,io,0.53,ns2,vegas
vegas,4.5036,52.9234,291.6665,261.6446,75.6037,0.129436,0.069359,39,sort,0.77,ns2,vegas
vegas,3.9136,56.7539,279.116,220.1493,80.5755,0.07236,0.095971,37,sort,0.42,ns2,vegas
vegas,3.8275,61.2894,270.6757,287.1256,85.7055,0.111147,0.084456,19,sort,0.74,ns2,vegas
vegas,4.902,51.0464,239.3601,257.8497,67.0239,0.124502,0.054755,33,sort,0.52,ns2,vegas
vegas,4.8788,52.577,269.2954,215.4784,75.3147,0.125052,0.068038,21,streaming,0.6,ns2,vegas
vegas,3.2162,60.4843,269.3533,308.4876,68.9896,0.101523,0.095018,24,sort,0.95,ns2,vegas
vegas,3.9933,47.6392,275.9904,254.86,76.8234,0.113281,0.100652,42,sort,0.58,ns2,vegas
vegas,5.3361,41.6393,256.107,246.7733,87.3381,0.068284,0.054301,31,streaming,0.38,ns2,vegas
vegas,3.6316,65.0792,288.2133,314.6872,89.0869,0.073797,0.103425,12,sort,0.76,ns2,vegas
vegas,5.2627,51.2648,274.2364,230.9769,76.8358,0.103427,0.057965,26,streaming,0.4,ns2,vegas
vegas,4.4925,51.3369,256.6735,230.2809,70.4549,0.083282,0.059199,46,io,0.26,ns2,vegas
vegas,4.1122,46.1969,233.4825,296.4493,66.9165,0.103686,0.088992,11,io,0.67,ns2,vegas
vegas,3.9207,44.6499,209.4216,254.3587,81.4283,0.081605,0.052348,16,sort,0.25,ns2,vegas
